Total_Bsmt_SF,Gr_Liv_Area,Overall_Qual,Exter_Qual,Heating_QC,Kitchen_Qual,Garage_Finish,MS_SubClass,MS_Zoning,Lot_Config,Neighborhood,House_Style,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Foundation,Garage_Type,SalePrice
1370.0,2624,6,3,3,3,1,mid,RL,Inside,mid,2Story,Hip,Wd Sdng,Stucco,None,BrkTil,Detchd,239000
1068.0,1264,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,Plywood,HdBoard,None,CBlock,Attchd,169000
1374.0,1557,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,234000
957.0,1287,6,3,3,3,2,mid,RL,Inside,low,SFoyer,Gable,Plywood,Plywood,None,CBlock,Attchd,173000
1004.0,1004,6,3,5,3,3,mid,RL,CulDSac,low,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,149000
1162.0,1162,7,4,5,4,3,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,170000
1436.0,1436,7,4,5,4,3,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,225000
960.0,960,5,3,5,4,3,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,144900
1196.0,1196,5,3,3,3,2,mid,RL,CulDSac,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,144000
1256.0,1269,8,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,192000
1031.0,1031,5,4,4,4,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Attchd,145500
448.0,720,4,3,5,2,1,low,RL,Corner,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Attchd,86900
1505.0,1505,6,3,5,3,2,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,149500
920.0,954,5,3,5,2,1,low,RL,Inside,mid,1Story,Gable,MetalSd,MetalSd,None,PConc,Basment,119750
750.0,1500,6,3,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,173900
1050.0,1050,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Attchd,136500
2062.0,2687,8,4,5,4,3,mid,RL,Inside,high,2Story,Gable,CemntBd,CmentBd,None,PConc,Attchd,270000
1602.0,1252,6,3,4,3,2,mid,RL,Inside,mid,1Story,Flat,BrkFace,Plywood,None,CBlock,Attchd,235000
384.0,1430,7,3,5,3,2,mid,RL,Inside,mid,SLvl,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,156000
1114.0,1114,5,3,5,4,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Detchd,153000
1224.0,1224,6,3,5,3,3,high,RM,FR2,low,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,165000
1122.0,2504,9,4,5,5,3,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,325000
728.0,1355,5,3,5,3,1,low,RL,Inside,mid,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Detchd,140000
741.0,2294,6,3,2,3,1,mid,RM,Corner,low,SLvl,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,202500
1702.0,1702,9,5,5,5,3,high,RL,Corner,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,367294
1461.0,1509,6,4,5,4,2,mid,RL,Inside,mid,SLvl,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,175000
756.0,1717,7,3,4,4,1,mid,RL,Corner,mid,2Story,Gable,Wd Sdng,Wd Shng,None,BrkTil,Detchd,140000
1265.0,1240,7,3,4,4,1,mid,RL,CulDSac,mid,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,174000
856.0,1166,7,4,5,4,3,mid,RL,Inside,mid,SLvl,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,190000
504.0,1464,5,4,5,3,0,mid,RM,Corner,low,2Story,Gable,VinylSd,VinylSd,None,CBlock,NA,129000
1592.0,1652,6,3,4,4,2,mid,RL,Corner,low,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,200000
896.0,2142,6,3,3,4,3,high,RL,Corner,low,2Story,Gable,VinylSd,VinylSd,BrkFace,CBlock,Attchd,193500
1092.0,1092,6,3,5,3,2,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,Stone,CBlock,Attchd,145000
1022.0,1671,7,4,5,3,1,low,RL,Inside,mid,1.5Fin,Gable,Stucco,Wd Sdng,BrkFace,BrkTil,Detchd,218000
0.0,1488,5,3,4,3,2,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,Slab,Attchd,135000
1444.0,1624,5,3,5,3,2,mid,RL,Corner,low,1Story,Gable,Wd Sdng,Plywood,Stone,CBlock,Attchd,146500
1362.0,1362,6,4,5,4,2,high,RL,Corner,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,194700
1218.0,1218,7,4,5,4,3,mid,FV,Inside,mid,1Story,Gable,CemntBd,CmentBd,Stone,PConc,Attchd,230348
1124.0,1068,6,3,3,3,1,low,RM,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,109500
1625.0,1625,6,3,3,2,3,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,242500
1064.0,1767,7,4,4,4,2,mid,RL,Inside,high,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,239000
1050.0,1050,6,3,5,4,2,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,156000
907.0,907,4,3,5,3,1,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Detchd,109008
0.0,845,2,3,5,3,1,low,RM,Corner,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,68104
1242.0,2501,8,4,5,4,2,high,RL,CulDSac,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,290000
1209.0,1209,5,3,4,3,2,mid,RL,Corner,low,1Story,Hip,HdBoard,HdBoard,None,PConc,Attchd,159000
348.0,906,4,3,3,3,1,mid,RL,Inside,low,2Story,Gable,MetalSd,MetalSd,None,PConc,Basment,87000
1581.0,1601,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,272000
1336.0,1336,7,4,5,4,1,mid,RL,FR2,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,198000
801.0,1656,4,3,4,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,119164
0.0,1124,5,3,4,3,0,mid,RL,Corner,low,1Story,Gable,Wd Sdng,Wd Sdng,None,Slab,NA,93000
982.0,1892,7,4,5,3,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,226750
978.0,1699,3,3,3,3,1,low,RL,Corner,low,2Story,Gable,HdBoard,HdBoard,None,CBlock,CarPort,95000
780.0,1416,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,139900
728.0,1306,3,3,5,2,0,low,RL,Inside,low,1Story,Gable,Wd Sdng,Plywood,None,CBlock,NA,76500
672.0,672,4,4,4,3,1,low,RL,Corner,low,1Story,Gambrel,VinylSd,VinylSd,None,PConc,Detchd,86900
1113.0,1160,5,3,5,4,1,mid,RL,Corner,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,152500
911.0,930,4,3,3,3,2,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,Stone,CBlock,Attchd,99000
420.0,708,4,2,4,2,0,low,RL,Inside,low,1Story,Hip,VinylSd,VinylSd,None,CBlock,NA,82500
1575.0,1575,6,4,4,4,2,high,RL,Inside,mid,1Story,Gable,Plywood,ImStucc,None,PConc,Attchd,179200
1059.0,1059,5,3,4,3,3,mid,RL,Corner,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,142500
1005.0,1005,4,3,3,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Detchd,115400
1057.0,1929,7,4,5,4,3,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,226000
600.0,1200,7,4,5,4,2,mid,FV,Inside,mid,2Story,Gable,MetalSd,MetalSd,None,PConc,Detchd,144152
1765.0,2690,8,4,5,4,3,high,RL,Corner,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,370000
833.0,833,5,3,3,4,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,149900
728.0,1456,6,4,4,3,2,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,172785
864.0,864,5,3,4,4,2,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,129000
1362.0,1586,6,3,3,3,1,mid,RL,CulDSac,mid,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,181000
1058.0,1370,5,3,5,3,2,mid,RL,Corner,low,SLvl,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Basment,148000
914.0,914,6,3,5,4,0,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,PConc,NA,117250
1373.0,1555,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,192500
716.0,1556,6,3,3,3,3,mid,RM,Inside,low,2Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,151000
882.0,882,5,3,3,3,1,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,112500
915.0,1167,5,3,3,3,1,low,RL,Inside,low,1Story,Gable,Stucco,Stucco,None,BrkTil,Detchd,144000
1800.0,1800,9,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,370967
855.0,1456,6,3,3,4,1,mid,RL,FR2,low,2Story,Gable,Plywood,Brk Cmn,None,CBlock,Attchd,149900
831.0,1660,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,195000
384.0,1482,7,3,4,4,3,mid,RL,Inside,mid,SLvl,Gable,HdBoard,HdBoard,BrkFace,PConc,Attchd,163900
1190.0,1522,6,3,5,3,3,mid,RL,Corner,mid,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,PConc,Attchd,182000
2190.0,2036,9,5,5,5,3,mid,RL,Corner,mid,1Story,Gable,CemntBd,CmentBd,Stone,CBlock,Attchd,410000
1582.0,1595,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,PConc,Detchd,152000
891.0,1686,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,184000
1344.0,1344,7,3,5,3,3,low,RM,Inside,low,SFoyer,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,206300
1652.0,1652,5,3,3,3,1,low,RL,Corner,low,1Story,Gable,Plywood,Plywood,None,CBlock,2Types,146500
832.0,1337,4,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Attchd,108000
570.0,1920,7,3,4,4,2,mid,RL,Inside,mid,SLvl,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,170000
848.0,848,6,4,5,4,2,high,RM,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,145000
1057.0,1055,7,3,3,3,2,high,RL,FR2,low,1Story,Gable,Plywood,Brk Cmn,None,CBlock,Attchd,123000
1291.0,1291,6,3,5,4,1,high,RL,Inside,mid,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,Attchd,173000
624.0,720,6,3,4,3,1,low,RM,Inside,low,1Story,Gable,VinylSd,VinylSd,None,BrkTil,Detchd,105900
462.0,988,4,3,3,3,1,low,RM,Inside,low,SLvl,Gable,CemntBd,CmentBd,None,CBlock,BuiltIn,91000
1067.0,1523,5,3,2,2,1,low,RL,Inside,mid,1.5Fin,Gable,BrkComm,Brk Cmn,None,BrkTil,Attchd,158000
864.0,1728,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,190000
1230.0,1239,8,4,5,4,3,high,RL,CulDSac,high,1Story,Hip,BrkFace,BrkFace,None,PConc,Attchd,217500
1151.0,1955,5,3,4,3,3,low,RM,Inside,low,1.5Fin,Gable,WdShing,Wd Shng,BrkFace,CBlock,Attchd,165500
704.0,1564,7,3,5,2,1,mid,RL,Inside,mid,2Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,174500
416.0,1204,4,3,4,3,1,mid,RL,Inside,low,SLvl,Gable,Wd Sdng,Wd Sdng,None,CBlock,Basment,100000
1329.0,1329,6,3,3,4,1,mid,RL,Corner,low,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,172000
864.0,879,5,3,3,3,1,mid,RL,Corner,mid,1Story,Hip,HdBoard,HdBoard,None,CBlock,Attchd,120000
721.0,841,4,2,4,3,1,mid,RH,Inside,mid,1Story,Gable,Wd Sdng,AsbShng,None,CBlock,CarPort,82000
784.0,1312,6,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Detchd,127000
735.0,2058,6,3,2,3,1,mid,RM,Inside,low,2.5Unf,Gable,AsbShng,AsbShng,None,BrkTil,Detchd,129500
1220.0,1360,8,4,4,4,2,high,RL,CulDSac,high,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,187500
1778.0,1786,8,4,5,4,2,mid,RL,CulDSac,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,300000
825.0,1993,6,3,4,3,2,high,RL,CulDSac,mid,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,190000
951.0,1362,4,2,2,3,1,low,RL,Inside,low,1.5Fin,Gambrel,MetalSd,MetalSd,None,BrkTil,Detchd,96000
1092.0,1550,7,4,5,4,3,high,FV,Inside,mid,2Story,Gable,CemntBd,CmentBd,Stone,PConc,Attchd,241000
1140.0,1696,5,3,3,3,2,mid,RL,CulDSac,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,143900
546.0,1092,4,3,3,3,1,mid,RM,Inside,low,2Story,Gable,CemntBd,CmentBd,None,CBlock,CarPort,87550
1752.0,1752,9,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,319900
1094.0,2473,9,4,5,4,3,high,RL,CulDSac,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,356383
1800.0,1800,9,4,5,5,3,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,239000
1080.0,2197,7,4,5,4,3,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,287500
720.0,1382,5,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,128500
847.0,1733,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,185088
1402.0,1402,7,4,5,4,2,mid,FV,Inside,mid,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,229800
864.0,887,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,Plywood,HdBoard,None,CBlock,Attchd,124500
1051.0,1051,5,3,4,3,2,mid,RL,Corner,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,142000
755.0,1510,6,3,5,3,1,mid,RL,Corner,low,2Story,Gable,MetalSd,MetalSd,None,PConc,Detchd,149000
1656.0,1656,5,3,3,3,1,low,RL,Inside,mid,1Story,Gable,Plywood,Plywood,BrkFace,CBlock,Detchd,135000
1078.0,958,6,3,3,3,2,high,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,128000
3200.0,3228,8,4,5,4,2,mid,RL,Inside,high,1Story,Hip,BrkFace,BrkFace,None,PConc,Attchd,430000
1040.0,1040,5,3,3,3,3,mid,RL,Corner,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Detchd,145000
661.0,1250,5,3,5,3,1,low,RL,Corner,mid,1.5Fin,Gable,Wd Sdng,Wd Shng,None,PConc,Detchd,139000
585.0,1868,6,3,5,3,3,mid,RL,Inside,mid,SLvl,Hip,VinylSd,VinylSd,BrkFace,CBlock,BuiltIn,178000
1620.0,2790,10,5,5,5,3,high,RL,Inside,high,2Story,Hip,CemntBd,CmentBd,BrkFace,PConc,BuiltIn,460000
844.0,2134,6,3,4,4,1,mid,RL,Inside,low,2.5Unf,Gable,Wd Sdng,Wd Shng,None,BrkTil,Detchd,214500
686.0,1928,5,3,4,3,0,low,RH,Inside,low,2Story,Gable,VinylSd,VinylSd,None,PConc,NA,160000
992.0,2060,7,4,5,4,2,high,RL,FR2,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,214000
901.0,1378,6,3,4,4,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,128900
1249.0,1622,4,3,5,3,3,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,Stone,CBlock,2Types,168000
955.0,1880,8,4,5,5,3,high,FV,Inside,mid,2Story,Hip,WdShing,Wd Shng,None,PConc,Attchd,310013
1074.0,1088,8,4,5,4,2,high,RL,Inside,high,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,170000
1040.0,1040,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,BrkFace,Wd Sdng,None,CBlock,Attchd,133700
602.0,1502,6,3,3,4,1,mid,RL,Inside,mid,2Story,Hip,Wd Sdng,Wd Sdng,None,PConc,Detchd,165000
483.0,987,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,89500
588.0,1095,6,3,3,3,2,low,RL,Inside,low,SLvl,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,140000
970.0,1709,7,4,5,4,1,mid,RM,Inside,low,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Detchd,134000
836.0,1731,6,4,5,4,2,high,RL,Inside,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,248500
648.0,960,4,3,5,3,1,mid,RL,CulDSac,low,SLvl,Gable,VinylSd,VinylSd,None,CBlock,Attchd,145000
713.0,1552,6,3,3,3,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,179900
1795.0,1795,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,147000
624.0,1274,5,3,4,3,1,high,RL,Inside,low,2Story,Gable,HdBoard,HdBoard,None,PConc,Detchd,136000
572.0,1196,6,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,CBlock,Detchd,128000
560.0,704,4,3,5,2,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,CarPort,88750
972.0,972,5,3,3,3,1,mid,RL,Corner,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,122500
912.0,1458,6,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Attchd,97500
1008.0,1008,6,3,3,3,2,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,BrkFace,CBlock,Attchd,135000
1822.0,1828,9,5,5,4,1,mid,RL,Inside,high,1Story,Hip,CemntBd,CmentBd,BrkFace,PConc,Attchd,314813
1013.0,1526,3,2,3,2,0,low,C (all),Corner,low,1.5Fin,Hip,Plywood,Plywood,None,CBlock,NA,85000
698.0,1176,6,4,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,134900
1057.0,1057,5,3,4,4,1,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,Stone,CBlock,Attchd,137000
2109.0,2113,8,4,5,4,3,mid,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,350000
943.0,1387,5,3,3,3,2,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Attchd,145000
1704.0,2758,9,4,5,5,3,high,RL,CulDSac,high,2Story,Gable,MetalSd,MetalSd,BrkFace,PConc,BuiltIn,418000
798.0,840,3,3,4,2,1,low,RM,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,Detchd,64000
793.0,1520,5,3,5,3,1,low,RH,Inside,low,1.5Fin,Gable,VinylSd,Stucco,None,BrkTil,Detchd,159434
1542.0,1542,8,4,5,4,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,260261
910.0,1385,5,3,2,3,1,low,RL,Corner,low,1.5Fin,Gable,BrkFace,Wd Sdng,None,CBlock,Detchd,166000
896.0,936,5,3,3,3,2,mid,RL,Inside,low,SFoyer,Gable,HdBoard,HdBoard,None,CBlock,Attchd,130000
824.0,1288,5,3,3,3,1,low,RL,Corner,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,112000
1120.0,1128,5,3,4,3,2,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,BrkFace,CBlock,Attchd,155000
774.0,1968,8,4,5,5,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,269500
1246.0,1246,6,3,3,3,2,mid,RL,Inside,low,SLvl,Gable,HdBoard,HdBoard,None,CBlock,Attchd,172000
800.0,1740,7,3,3,3,1,mid,RL,Inside,mid,2Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Attchd,219500
925.0,925,5,3,4,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,PConc,Detchd,133500
384.0,1430,7,3,5,3,2,mid,RL,Inside,mid,SLvl,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,170000
930.0,1566,8,4,3,4,1,mid,RM,Corner,low,2Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,150000
984.0,950,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,MetalSd,MetalSd,None,PConc,Detchd,130000
1144.0,1144,5,3,3,3,2,mid,RL,Inside,low,SLvl,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,143000
1114.0,1114,5,3,3,3,2,mid,RL,Corner,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,140000
2223.0,2223,7,3,5,3,3,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,244000
530.0,1111,5,3,3,2,1,mid,RM,Inside,low,2.5Unf,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,101000
960.0,960,5,3,5,3,1,mid,RM,Inside,low,1Story,Hip,HdBoard,HdBoard,None,CBlock,Detchd,125000
932.0,1633,6,3,4,3,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,183000
755.0,2229,6,3,5,3,0,mid,RM,Corner,low,2.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,NA,104000
936.0,984,6,3,3,3,1,low,RL,Corner,low,1.5Unf,Gable,MetalSd,MetalSd,None,CBlock,Detchd,112500
1686.0,1686,6,3,3,3,1,mid,RL,Inside,mid,1Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,207500
1614.0,1614,7,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,225000
864.0,864,5,3,5,3,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,119900
1721.0,1740,7,4,5,4,2,mid,RL,Corner,high,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,293000
1461.0,1721,5,3,4,3,2,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,180000
1012.0,1034,6,3,3,3,1,mid,RL,Inside,low,SLvl,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,169900
0.0,1902,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,Slab,Attchd,112000
1040.0,1097,6,3,3,3,1,mid,RL,Corner,mid,1Story,Hip,HdBoard,Plywood,None,PConc,Attchd,152000
1090.0,2206,9,4,5,5,3,high,RL,Corner,high,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,300000
1029.0,1117,6,3,3,3,1,mid,RL,Inside,low,SLvl,Gable,Plywood,Plywood,None,CBlock,Detchd,107000
777.0,2290,4,3,4,3,1,low,RM,Inside,low,2Story,Gable,VinylSd,AsbShng,None,PConc,Detchd,122500
483.0,948,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,89000
600.0,919,6,3,5,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Detchd,95000
912.0,1152,6,3,5,3,2,mid,RL,Inside,mid,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,143450
1590.0,2334,9,5,5,5,3,high,RL,Inside,high,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,376162
1268.0,1264,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,HdBoard,BrkFace,CBlock,Attchd,167500
1086.0,1224,5,3,3,3,1,low,RL,Inside,mid,SFoyer,Gable,Plywood,Plywood,Stone,CBlock,Detchd,153337
672.0,1369,6,3,3,3,1,mid,RH,Inside,low,2Story,Gambrel,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,103600
894.0,894,5,3,3,3,1,mid,RL,Corner,mid,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,128200
756.0,1573,6,4,5,4,1,mid,FV,Inside,mid,2Story,Gable,MetalSd,MetalSd,BrkFace,PConc,Detchd,177500
1671.0,2250,8,4,5,4,3,high,RL,Corner,high,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,320000
794.0,1514,6,3,5,3,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,190000
672.0,1218,6,3,3,3,0,mid,RM,Inside,low,2Story,Gable,CemntBd,CmentBd,BrkFace,CBlock,NA,91500
811.0,1387,5,3,3,4,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,BuiltIn,93000
649.0,1317,4,3,3,3,1,mid,C (all),Inside,low,2Story,Gambrel,BrkFace,BrkFace,None,BrkTil,Detchd,40000
684.0,1355,6,3,3,4,0,mid,RM,Inside,low,2Story,Gable,Wd Sdng,Wd Sdng,None,PConc,NA,127000
756.0,952,4,2,4,3,2,low,C (all),Corner,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Detchd,50138
1143.0,1113,6,3,3,3,2,mid,RL,Corner,low,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,148000
740.0,778,5,3,5,3,3,low,RM,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,120500
778.0,1489,6,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,BrkTil,Detchd,139500
